slub-id,seiten
39946221X-19181218,36
39946221X-18850822,20
39946221X-18600615,20
39946221X-19021231,28
39946221X-19121202,71
39946221X-18421018,16
39946221X-18720402,20
39946221X-19120420,55
39946221X-19190913,59
39946221X-18711215,16
39946221X-19021219,24
39946221X-19160815,28
39946221X-18750522,16
39946221X-18810215,16
39946221X-18671130,16
39946221X-19190206,56
39946221X-18920419,32
39946221X-18800702,16
39946221X-19081125,64
39946221X-18581110,20
39946221X-18840512,24
39946221X-18960522,36
39946221X-19070309,64
39946221X-18840619,36
39946221X-19020915,32
39946221X-18540529,12
39946221X-18770503,16
39946221X-18570302,16
39946221X-19071002,56
39946221X-19110918,60
39946221X-18940511,28
39946221X-18690714,12
39946221X-18890921,28
39946221X-18360805,20
39946221X-19040423,48
39946221X-19140512,40
39946221X-18731011,16
39946221X-18831106,20
39946221X-19120604,56
39946221X-18650906,20
39946221X-18620129,16
39946221X-18970622,28
39946221X-18941220,16
39946221X-18880818,16
39946221X-18390319,12
39946221X-19280217,43
39946221X-18801106,24
39946221X-18760103,16
39946221X-18851228,16
39946221X-19041015,52
39946221X-19160518,51
39946221X-18800906,20
39946221X-18720718,12
39946221X-19001020,44
39946221X-19060411,36
39946221X-18561231,16
39946221X-19210811,44
39946221X-19020224,40
39946221X-18890926,20
39946221X-18930902,24
39946221X-18930327,32
39946221X-18770108,16
39946221X-18690211,12
39946221X-18911119,28
39946221X-19180613,24
39946221X-18700607,12
39946221X-19220815,52
39946221X-18701206,12
39946221X-18941129,32
39946221X-19180924,36
39946221X-18920312,28
39946221X-18630420,16
39946221X-18861104,32
39946221X-18790610,12
39946221X-19200617,43
39946221X-19250223,72
39946221X-19101107,64
39946221X-19220708,52
39946221X-19220320,56
39946221X-18940813,24
39946221X-18720830,16
39946221X-19000709,28
39946221X-18600919,20
39946221X-18850824,20
39946221X-18710722,12
39946221X-18341219,12
39946221X-18821020,24
39946221X-18810428,16
39946221X-19180625,28
39946221X-19210119,40
39946221X-18840430,20
39946221X-19010315,40
39946221X-18730508,16
39946221X-18780723,12
39946221X-19051021,56
39946221X-19231030,32
39946221X-18520130,16
39946221X-19131121,63
39946221X-18451007,16
39946221X-19020808,28
39946221X-19221215,48
39946221X-18420517,8
39946221X-19000205,36
39946221X-18821206,20
39946221X-19170202,40
39946221X-19020524,36
39946221X-19061214,48
39946221X-18990609,32
39946221X-18811004,24
39946221X-18960618,20
39946221X-18740926,20
39946221X-18890702,20
39946221X-18900913,24
39946221X-18340418,8
39946221X-19080527,48
39946221X-19161113,51
39946221X-18921024,36
39946221X-18820804,12
39946221X-19030910,40
39946221X-18690619,12
39946221X-18670425,12
39946221X-18750624,12
39946221X-18880727,12
39946221X-18960613,24
39946221X-19251217,64
39946221X-19280104,32
39946221X-18911210,32
39946221X-19201228,20
39946221X-19170613,32
39946221X-18650925,20
39946221X-18840705,16
39946221X-18860621,24
39946221X-18810910,20
39946221X-18911127,20
39946221X-18900820,20
39946221X-18720614,16
39946221X-19261011,52
39946221X-18700929,12
39946221X-18420607,12
39946221X-18350130,12
39946221X-19050418,48
39946221X-19181015,28
39946221X-18701117,16
39946221X-19120427,75
39946221X-18720719,16
39946221X-19150917,32
39946221X-19190721,40
39946221X-18680505,8
39946221X-18370414,12
39946221X-19070515,44
39946221X-18770703,12
39946221X-18870824,20
39946221X-19180308,32
39946221X-19060728,40
39946221X-19120413,63
39946221X-18780909,16
39946221X-19230606,48
39946221X-18650623,24
39946221X-19210617,63
39946221X-19080820,40
39946221X-19111127,68
39946221X-19060614,44
39946221X-19000731,28
39946221X-18980104,36
39946221X-18870919,28
39946221X-18700305,16
39946221X-19111117,67
39946221X-18790512,20
39946221X-18641209,20
39946221X-18690527,12
39946221X-19130903,55
39946221X-18860209,20
39946221X-18520406,20
39946221X-18760404,12
39946221X-18581224,16
39946221X-18890509,16
39946221X-19220705,28
39946221X-18410122,12
39946221X-19121015,63
39946221X-19070715,44
39946221X-18780806,16
39946221X-19230418,40
39946221X-18340425,12
39946221X-18700907,12
39946221X-19140730,32
39946221X-19050325,60
39946221X-19260907,51
39946221X-18390514,8
39946221X-18910416,24
39946221X-19041221,32
39946221X-18710707,16
39946221X-18540517,4
39946221X-18890220,24
39946221X-18900917,20
39946221X-18980301,40
39946221X-19240403,66
39946221X-18700709,12
39946221X-18611002,20
39946221X-19220218,71
39946221X-19160113,36
39946221X-19071123,64
39946221X-18980627,28
39946221X-18500712,16
39946221X-18841003,20
39946221X-19070905,44
39946221X-18910822,20
39946221X-18440723,20
39946221X-18710803,12
39946221X-19100630,52
39946221X-18541120,16
39946221X-18810906,20
39946221X-18410604,12
39946221X-19090730,36
39946221X-18670221,8
39946221X-19190809,55
39946221X-19161002,47
39946221X-19190718,48
39946221X-19171123,36
39946221X-18970910,44
39946221X-19130612,40
39946221X-19110530,64
39946221X-19031125,56
39946221X-19101121,80
39946221X-18980310,36
39946221X-19101008,84
39946221X-18410513,4
39946221X-19230105,36
39946221X-19040411,36
39946221X-18440920,20
39946221X-18991113,40
39946221X-18740602,16
39946221X-18920914,20
39946221X-19270318,51
39946221X-18710715,8
39946221X-18370711,16
39946221X-18801207,20
39946221X-18951228,24
39946221X-18961215,28
39946221X-18810812,16
39946221X-18740907,16
39946221X-19191203,75
39946221X-19190114,44
39946221X-19271220,28
39946221X-18670812,12
39946221X-19021121,60
39946221X-19201116,103
39946221X-18480915,16
39946221X-19081102,72
39946221X-19110102,76
39946221X-18700831,8
39946221X-18960327,28
39946221X-19100214,52
39946221X-19171217,28
39946221X-18960812,20
39946221X-18840412,20
39946221X-18680323,12
39946221X-18630619,20
39946221X-19050913,40
39946221X-19000623,40
39946221X-18600629,20
39946221X-18891129,28
39946221X-18591212,16
39946221X-18740209,16
39946221X-18910323,32
39946221X-19060208,48
39946221X-19170627,32
39946221X-18850519,20
39946221X-19100329,60
39946221X-19090630,40
39946221X-18711218,12
39946221X-18761205,16
39946221X-18861228,12
39946221X-18930703,28
39946221X-18970525,36
39946221X-18660716,16
39946221X-18540329,8
39946221X-19080108,76
39946221X-19091030,76
39946221X-18830312,20
39946221X-18830104,16
39946221X-18870304,20
39946221X-18570608,16
39946221X-18861122,36
39946221X-18821107,20
39946221X-19091018,84
39946221X-18950116,20
39946221X-19030818,28
39946221X-19050422,48
39946221X-18720514,24
39946221X-19191220,44
39946221X-18910430,24
39946221X-18900905,24
39946221X-18480523,4
39946221X-19260130,56
39946221X-18800720,16
39946221X-18780529,16
39946221X-18550601,16
39946221X-18540101,34
39946221X-18961022,32
39946221X-18760225,16
39946221X-19191129,99
39946221X-18960603,16
39946221X-19100419,48
39946221X-18900827,24
39946221X-18500104,12
39946221X-19161227,28
39946221X-19140326,56
39946221X-18750828,12
39946221X-18740223,16
39946221X-19030325,40
39946221X-19100309,44
39946221X-18720111,16
39946221X-18421227,8
39946221X-18840124,24
39946221X-19051223,28
39946221X-18690707,16
39946221X-18940406,32
39946221X-18770418,16
39946221X-18550528,8
39946221X-19210917,63
39946221X-19021017,48
39946221X-19180521,20
39946221X-18721105,20
39946221X-18440726,20
39946221X-19130109,52
39946221X-18520224,20
39946221X-18770412,16
39946221X-19150525,28
39946221X-19250212,96
39946221X-18681006,12
39946221X-19140302,55
39946221X-18700407,16
39946221X-18881102,24
39946221X-19040416,48
39946221X-18970331,28
39946221X-19060804,36
39946221X-18970529,28
39946221X-18770531,16
39946221X-18630622,16
39946221X-18820609,16
39946221X-18410924,12
39946221X-19141116,47
39946221X-19110404,48
39946221X-19080718,48
39946221X-18861113,32
39946221X-18710809,12
39946221X-18811229,20
39946221X-19060626,48
39946221X-19110814,32
39946221X-18490904,20
39946221X-19150904,36
39946221X-18961208,28
39946221X-18820509,16
39946221X-18890627,20
39946221X-18790303,20
39946221X-19081023,72
39946221X-18760428,20
39946221X-18610715,24
39946221X-19111229,40
39946221X-19240711,48
39946221X-18550810,16
39946221X-19010709,32
39946221X-18740615,16
39946221X-19251126,95
39946221X-19150702,36
39946221X-18960619,20
39946221X-19030214,48
39946221X-18941211,24
39946221X-18940212,32
39946221X-19040910,56
39946221X-18520615,28
39946221X-18980909,28
39946221X-19030508,48
39946221X-18680714,8
39946221X-19030701,32
39946221X-18450424,4
39946221X-18980608,24
39946221X-19260325,54
39946221X-18670522,12
39946221X-18930411,24
39946221X-18671001,12
39946221X-18510225,20
39946221X-18811108,24
39946221X-18790212,20
39946221X-18780906,20
39946221X-19051129,48
39946221X-19180604,32
39946221X-19160501,36
39946221X-19210521,52
39946221X-18600813,16
39946221X-18760729,12
39946221X-18811222,16
39946221X-19071014,64
39946221X-19050504,40
39946221X-18700915,12
39946221X-18820330,20
39946221X-18990307,32
39946221X-18811021,24
39946221X-19170630,36
39946221X-19031214,32
39946221X-18950207,20
39946221X-19160812,28
39946221X-19120706,48
39946221X-18770831,16
39946221X-18960829,28
39946221X-18710623,16
39946221X-19200305,52
39946221X-18620515,8
39946221X-18960707,32
39946221X-19060210,48
39946221X-18701011,8
39946221X-18990628,24
39946221X-19210816,48
39946221X-18580607,16
39946221X-18940707,24
39946221X-19010110,32
39946221X-19250530,80
39946221X-19250829,68
39946221X-19150908,28
39946221X-19100202,56
39946221X-19190113,24
39946221X-19051201,60
39946221X-19130408,63
39946221X-19061022,56
39946221X-19140402,55
39946221X-18390501,8
39946221X-18510314,12
39946221X-19140916,24
39946221X-19040914,48
39946221X-19030827,28
39946221X-18970824,28
39946221X-18741230,16
39946221X-18550221,8
39946221X-18440830,20
39946221X-18990415,32
39946221X-18901220,16
39946221X-18910803,24
39946221X-18770709,16
39946221X-18931218,20
39946221X-18641021,24
39946221X-18690927,16
39946221X-19101014,72
39946221X-18650227,20
39946221X-18860409,20
39946221X-19241203,103
39946221X-18810425,16
39946221X-18910630,20
39946221X-19110713,44
39946221X-19251207,64
39946221X-18870126,32
39946221X-19090522,76
39946221X-18950720,24
39946221X-19221011,71
39946221X-18440611,24
39946221X-18700620,16
39946221X-19260327,55
39946221X-19000117,36
39946221X-18721028,20
39946221X-19190612,59
39946221X-18840315,20
39946221X-18391018,16
39946221X-18581015,16
39946221X-18410406,12
39946221X-18970405,32
39946221X-18671121,16
39946221X-19100927,72
39946221X-19091202,48
39946221X-18901206,28
39946221X-18721207,16
39946221X-19140709,40
39946221X-18960312,20
39946221X-18770629,16
39946221X-19220309,76
39946221X-19011128,40
39946221X-18820131,20
39946221X-18740319,16
39946221X-19030516,82
39946221X-18711206,20
39946221X-19160713,28
39946221X-19050921,48
39946221X-18470330,16
39946221X-18540111,12
39946221X-18800628,20
39946221X-19210113,55
39946221X-18970902,28
39946221X-18710926,16
39946221X-18440409,20
39946221X-18680704,8
39946221X-18810627,20
39946221X-18970304,32
39946221X-19130509,56
39946221X-18990601,28
39946221X-18540614,12
39946221X-18580210,12
39946221X-19210108,51
39946221X-18970612,28
39946221X-19110323,52
39946221X-18491211,16
39946221X-18761204,20
39946221X-18820805,16
39946221X-18700812,12
39946221X-18540830,12
39946221X-18610703,20
39946221X-18770413,16
39946221X-18440903,16
39946221X-18901110,36
39946221X-19131013,59
39946221X-18531121,24
39946221X-18610619,12
39946221X-18960302,28
39946221X-18900524,28
39946221X-19150716,28
39946221X-18910114,32
39946221X-18540719,12
39946221X-19210124,56
39946221X-19250711,83
39946221X-18581020,12
39946221X-19240714,40
39946221X-18390201,12
39946221X-18410528,12
39946221X-18760717,16
39946221X-19001203,52
39946221X-19090821,48
39946221X-18921224,16
39946221X-18670621,12
39946221X-18700826,8
39946221X-19240117,39
39946221X-19030303,40
39946221X-18830828,16
39946221X-18800521,40
39946221X-18540814,12
39946221X-18970915,36
39946221X-18561217,16
39946221X-19010302,36
39946221X-18550115,12
39946221X-18610828,16
39946221X-18710703,16
39946221X-19091129,72
39946221X-18380227,12
39946221X-19080917,52
39946221X-19230529,42
39946221X-18990216,28
39946221X-18690524,12
39946221X-18490907,8
39946221X-18630703,16
39946221X-19230127,44
39946221X-18560704,20
39946221X-19060203,52
39946221X-18720220,16
39946221X-19120729,31
39946221X-19050211,52
39946221X-19070716,40
39946221X-18810509,24
39946221X-18390917,20
39946221X-18520106,12
39946221X-18380313,12
39946221X-19150820,32
39946221X-19130725,36
39946221X-19141027,40
39946221X-18691213,16
39946221X-18420428,4
39946221X-18790816,16
39946221X-18740422,16
39946221X-18980316,32
39946221X-18730507,16
39946221X-18341003,12
39946221X-18391015,20
39946221X-19230406,31
39946221X-19030905,36
39946221X-18951230,20
39946221X-19080131,52
39946221X-18721025,20
39946221X-18970923,24
39946221X-18710830,12
39946221X-18740730,8
39946221X-19141202,43
39946221X-18920229,28
39946221X-19000618,32
39946221X-18670313,12
39946221X-18901010,28
39946221X-19180522,20
39946221X-18560714,20
39946221X-18780322,20
39946221X-19050602,44
39946221X-18791101,20
39946221X-18410601,8
39946221X-18990909,32
39946221X-19211027,92
39946221X-18350918,12
39946221X-19030220,40
39946221X-19010319,32
39946221X-18860520,24
39946221X-19170929,35
39946221X-18590916,16
39946221X-19210125,55
39946221X-18941110,36
39946221X-18980105,24
39946221X-19090714,48
39946221X-18721220,12
39946221X-19231101,16
39946221X-19180410,36
39946221X-18730719,16
39946221X-18800407,20
39946221X-18580519,12
39946221X-18810510,16
39946221X-18920127,24
39946221X-18850219,20
39946221X-18800719,28
39946221X-19070530,44
39946221X-18540227,16
39946221X-18550502,8
39946221X-18370324,12
39946221X-18711121,20
39946221X-18410507,4
39946221X-18390118,12
39946221X-19120703,40
39946221X-18780105,16
39946221X-18760721,20
39946221X-18680511,16
39946221X-18420624,12
39946221X-18650313,16
39946221X-18720119,16
39946221X-19150603,28
39946221X-18680805,12
39946221X-18991028,44
39946221X-18680124,12
39946221X-19010121,32
39946221X-19010803,28
39946221X-18730111,16
39946221X-18710829,12
39946221X-18860506,24
39946221X-18370317,12
39946221X-18900922,28
39946221X-18440508,8
39946221X-19111014,87
39946221X-19140710,39
39946221X-18750726,16
39946221X-18780807,16
39946221X-19270805,27
39946221X-19240508,66
39946221X-18680604,8
39946221X-19170906,28
39946221X-19040804,32
39946221X-18760816,16
39946221X-18930809,20
39946221X-19111026,71
39946221X-18740108,16
39946221X-19080720,44
39946221X-18620416,16
39946221X-19120624,64
39946221X-18781114,24
39946221X-19020603,40
39946221X-18960819,24
39946221X-19090429,56
39946221X-19090322,48
39946221X-19110815,40
39946221X-19090209,64
39946221X-18860817,24
39946221X-18740401,16
39946221X-18910302,40
39946221X-19090125,60
39946221X-19240910,48
39946221X-19140411,43
39946221X-19120123,56
39946221X-18540501,16
39946221X-19180416,24
39946221X-18670330,12
39946221X-19170620,36
39946221X-18580621,16
39946221X-18840505,24
39946221X-19130306,48
39946221X-18510613,12
39946221X-18680304,8
39946221X-19160613,36
39946221X-18920108,28
39946221X-18510624,16
39946221X-18690205,16
39946221X-19010812,28
39946221X-18720522,16
39946221X-18400516,8
39946221X-18420902,16
39946221X-18650524,16
39946221X-18820218,16
39946221X-18450321,12
39946221X-18811209,20
39946221X-19270218,43
39946221X-18490413,12
39946221X-18730311,16
39946221X-19070406,48
39946221X-18980617,32
39946221X-19170901,36
39946221X-19210205,48
39946221X-18350821,16
39946221X-19240312,63
39946221X-18720712,20
39946221X-18760510,20
39946221X-18650518,8
39946221X-19250718,64
39946221X-18920709,20
39946221X-19031207,40
39946221X-19160329,68
39946221X-18670319,8
39946221X-18910917,24
39946221X-18630529,20
39946221X-19071119,84
39946221X-18770712,16
39946221X-18820801,12
39946221X-18860217,28
39946221X-18580512,12
39946221X-18551102,20
39946221X-18800911,24
39946221X-19150611,40
39946221X-19160408,28
39946221X-19050904,44
39946221X-19140611,52
39946221X-19120302,64
39946221X-19090313,52
39946221X-18360729,16
39946221X-18891008,24
39946221X-19040317,40
39946221X-18750116,20
39946221X-19200121,56
39946221X-18670904,12
39946221X-18570119,12
39946221X-18690127,12
39946221X-18381228,8
39946221X-18710605,16
39946221X-19090401,60
39946221X-18840604,20
39946221X-18630708,16
39946221X-18640706,20
39946221X-18631221,16
39946221X-18690414,12
39946221X-19131010,72
39946221X-18980914,32
39946221X-19181116,40
39946221X-19121107,87
39946221X-18651013,24
39946221X-18970720,24
39946221X-19210613,56
39946221X-18750805,12
39946221X-18690526,12
39946221X-18510207,12
39946221X-18380327,12
39946221X-19181123,48
39946221X-19141210,48
39946221X-18790310,16
39946221X-19020724,32
39946221X-18960323,28
39946221X-19051228,36
39946221X-18720311,16
39946221X-18591214,16
39946221X-18950208,16
39946221X-18561013,12
39946221X-19180821,32
39946221X-18960729,24
39946221X-18501203,24
39946221X-18340725,8
39946221X-18940914,28
39946221X-18760506,16
39946221X-19140629,48
39946221X-19240103,36
39946221X-18811223,12
39946221X-19270810,19
39946221X-18731213,16
39946221X-18781115,20
39946221X-19120209,52
39946221X-18750224,16
39946221X-18680624,12
39946221X-18430901,16
39946221X-18820221,16
39946221X-19080624,40
39946221X-18611129,24
39946221X-19121104,67
39946221X-19231217,28
39946221X-18870216,24
39946221X-19180412,44
39946221X-19060214,60
39946221X-18821114,20
39946221X-18930719,16
39946221X-19060323,4
39946221X-18781123,24
39946221X-19081210,48
39946221X-18670816,12
39946221X-19140511,36
39946221X-18800417,20
39946221X-18440507,12
39946221X-18411029,12
39946221X-18371229,8
39946221X-19140928,24
39946221X-19120625,52
39946221X-18390823,16
39946221X-18530810,12
39946221X-19230131,52
39946221X-18680404,12
39946221X-19080227,52
39946221X-19160623,32
39946221X-19050517,40
39946221X-18480905,12
39946221X-18540421,16
39946221X-19191107,63
39946221X-18960605,28
39946221X-19250306,60
39946221X-18840311,20
39946221X-18590204,20
39946221X-19000528,36
39946221X-18760327,16
39946221X-19080915,72
39946221X-18650301,20
39946221X-18761115,24
39946221X-18940421,40
39946221X-18930113,24
39946221X-18590826,12
39946221X-18670518,12
39946221X-18970702,32
39946221X-19031112,52
39946221X-18420423,4
39946221X-18951130,28
39946221X-18520330,20
39946221X-18971124,32
39946221X-18980613,36
39946221X-18961217,20
39946221X-19100716,40
39946221X-18701020,12
39946221X-18791211,16
39946221X-18980802,40
39946221X-18550119,20
39946221X-19220807,48
39946221X-18620221,16
39946221X-18930207,24
39946221X-19010924,36
39946221X-18760929,16
39946221X-19271216,54
39946221X-18590524,8
39946221X-18740711,12
39946221X-18540821,12
39946221X-18990615,36
39946221X-19010212,32
39946221X-18990125,28
39946221X-18700916,12
39946221X-19010909,28
39946221X-19170117,32
39946221X-19061228,36
39946221X-18700512,16
39946221X-18750816,16
39946221X-19271007,69
39946221X-19140724,36
39946221X-18760329,16
39946221X-18670508,8
39946221X-19150129,40
39946221X-18860507,24
39946221X-19200909,48
39946221X-19170412,36
39946221X-19060326,48
39946221X-19110626,48
39946221X-19200607,44
39946221X-18630807,16
39946221X-19160819,44
39946221X-18780603,16
39946221X-18440105,16
39946221X-18961229,28
39946221X-18840703,16
39946221X-18750318,16
39946221X-18700129,16
39946221X-18930415,24
39946221X-18650203,24
39946221X-18980507,40
39946221X-19030917,48
39946221X-18861029,28
39946221X-18531014,20
39946221X-18681204,16
39946221X-19191205,70
39946221X-19160505,36
39946221X-19121119,83
39946221X-18980401,32
39946221X-18790122,16
39946221X-18970315,32
39946221X-18481110,12
39946221X-18720314,16
39946221X-18850923,24
39946221X-18750806,12
39946221X-18950823,20
39946221X-18500903,28
39946221X-18910819,24
39946221X-18631209,16
39946221X-18950125,20
39946221X-19140513,56
39946221X-18921207,24
39946221X-19000821,28
39946221X-18760930,16
39946221X-18810228,20
39946221X-18780605,16
39946221X-19060811,44
39946221X-18921020,32
39946221X-19090723,40
39946221X-18771010,16
39946221X-18861111,24
39946221X-19010822,24
39946221X-18400313,8
39946221X-19130502,67
39946221X-18740407,16
39946221X-18680129,8
39946221X-18730526,16
39946221X-18960831,24
39946221X-19020515,40
39946221X-18820316,20
39946221X-19001017,32
39946221X-18990426,32
39946221X-18991118,36
39946221X-18840207,20
39946221X-19171205,32
39946221X-18820823,20
39946221X-18410716,12
39946221X-18790603,16
39946221X-19000130,36
39946221X-18620110,20
39946221X-19090308,60
39946221X-18890326,28
39946221X-18931209,24
39946221X-19050830,40
39946221X-19060605,40
39946221X-18600113,20
39946221X-19130417,51
39946221X-19041114,52
39946221X-18790709,16
39946221X-19121002,71
39946221X-18720807,12
39946221X-18410622,12
39946221X-19100920,64
39946221X-18890719,12
39946221X-19130224,55
39946221X-18520629,24
39946221X-18740623,16
39946221X-19040722,28
39946221X-19030402,36
39946221X-18691126,16
39946221X-18900813,20
39946221X-18790524,20
39946221X-19070503,44
39946221X-18670327,16
39946221X-18700201,16
39946221X-18910418,24
39946221X-19180605,36
39946221X-18501115,12
39946221X-18470305,8
39946221X-18680408,12
39946221X-18851114,32
39946221X-19250209,59
39946221X-18550615,16
39946221X-19180622,36
39946221X-19200901,66
39946221X-18930105,24
39946221X-18911204,28
39946221X-18391210,20
39946221X-19240602,55
39946221X-18681218,12
39946221X-18811010,24
39946221X-18770223,20
39946221X-18770814,12
39946221X-18991230,28
39946221X-19190918,59
39946221X-18920906,20
39946221X-18360826,16
39946221X-18881023,24
39946221X-19000713,32
39946221X-18670920,16
39946221X-19250909,59
39946221X-18790719,16
39946221X-19061217,32
39946221X-19201231,40
39946221X-18820703,16
39946221X-19010123,24
39946221X-18410921,16
39946221X-19120104,52
39946221X-19130806,33
39946221X-19260902,39
39946221X-18630626,16
39946221X-18720606,16
39946221X-19250106,68
39946221X-19270114,63
39946221X-18790530,20
39946221X-18740115,12
39946221X-18960616,24
39946221X-18591125,28
39946221X-18400904,16
39946221X-19000427,32
39946221X-19140804,24
39946221X-18481124,12
39946221X-18861023,28
39946221X-18690709,16
39946221X-19020609,32
39946221X-18831214,16
39946221X-18780503,16
39946221X-18730611,16
39946221X-19060301,48
39946221X-18360304,12
39946221X-19140813,24
39946221X-18980806,36
39946221X-19170924,27
39946221X-18740527,16
39946221X-19080911,48
39946221X-19190822,51
39946221X-18360701,16
39946221X-19060919,48
39946221X-18810503,20
39946221X-18380710,12
39946221X-19140313,75
39946221X-18650529,12
39946221X-18950417,20
39946221X-18990118,28
39946221X-19271110,75
39946221X-18490507,4
39946221X-19020415,32
39946221X-18720501,16
39946221X-18591021,16
39946221X-18650710,20
39946221X-18670209,16
39946221X-18820819,16
39946221X-18860302,20
39946221X-18370509,12
39946221X-18820718,12
39946221X-18770810,16
39946221X-18891221,16
39946221X-18950911,24
39946221X-18881105,28
39946221X-18701229,8
39946221X-18590725,20
39946221X-18960509,28
39946221X-19020703,24
39946221X-19270128,52
39946221X-19180524,28
39946221X-19280119,40
39946221X-19081130,84
39946221X-18641010,20
39946221X-18371215,16
39946221X-18900714,24
39946221X-18860415,20
39946221X-18620210,20
39946221X-18380601,12
39946221X-18801215,20
39946221X-19051120,60
39946221X-19121108,71
39946221X-18731230,12
39946221X-19231027,16
39946221X-18700806,12
39946221X-19151213,32
39946221X-18990915,32
39946221X-19210115,48
39946221X-19210614,59
39946221X-19220121,68
39946221X-18931204,36
39946221X-18800625,16
39946221X-19181212,48
39946221X-19150518,36
39946221X-19000913,32
39946221X-18990830,24
39946221X-18340711,8
39946221X-19000929,40
39946221X-18980611,32
39946221X-18370630,12
39946221X-19061204,44
39946221X-19140429,40
39946221X-18531125,24
39946221X-18711014,16
39946221X-19110531,46
39946221X-18971223,16
39946221X-18471019,20
39946221X-19060407,52
39946221X-19110520,60
39946221X-19120713,44
39946221X-18450829,16
39946221X-18590509,12
39946221X-19040310,40
39946221X-18400218,12
39946221X-18520625,20
39946221X-19010202,36
39946221X-18910423,24
39946221X-18750323,16
39946221X-19141112,36
39946221X-18471105,16
39946221X-19001107,40
39946221X-19050111,40
39946221X-18770630,16
39946221X-19020605,32
39946221X-18680125,12
39946221X-18740207,20
39946221X-18781002,20
39946221X-19141103,60
39946221X-18760207,16
39946221X-18481024,16
39946221X-18840221,20
39946221X-18951105,36
39946221X-18780626,20
39946221X-19171114,44
39946221X-18630810,20
39946221X-18840606,16
39946221X-18600427,20
39946221X-18600127,20
39946221X-19091231,52
39946221X-19111101,86
39946221X-18400922,20
39946221X-18891214,20
39946221X-18720507,12
39946221X-18690208,16
39946221X-18830313,20
39946221X-18800610,16
39946221X-18830125,20
39946221X-19170607,36
39946221X-19160914,35
39946221X-18700822,4
39946221X-18810302,20
39946221X-19050208,52
39946221X-18760905,16
39946221X-18730616,16
39946221X-18831113,24
39946221X-19180612,40
39946221X-18780718,16
39946221X-18930517,24
39946221X-18431027,28
39946221X-18480225,12
39946221X-18700711,16
39946221X-18380519,8
39946221X-18681102,16
39946221X-19071210,60
39946221X-18750320,12
39946221X-18730226,16
39946221X-19151006,36
39946221X-18620513,8
39946221X-19051103,52
39946221X-18680611,16
39946221X-18800603,20
39946221X-18411123,16
39946221X-18760203,16
39946221X-19120406,56
39946221X-18860903,24
39946221X-19030824,36
39946221X-18890413,24
39946221X-19280210,31
39946221X-18390712,12
39946221X-19091214,52
39946221X-18590727,12
39946221X-18720918,16
39946221X-18861215,28
39946221X-19250304,68
39946221X-18700728,8
39946221X-18750513,16
39946221X-18950813,20
39946221X-18811107,24
39946221X-18940528,36
39946221X-19190717,51
39946221X-19040901,40
39946221X-19030529,36
39946221X-19240429,64
39946221X-18600727,16
39946221X-18811124,28
39946221X-19110710,44
39946221X-18490503,4
39946221X-18580913,16
39946221X-19051104,72
39946221X-18741202,16
39946221X-18670622,12
39946221X-18530711,12
39946221X-18380320,12
39946221X-19130609,52
39946221X-19021025,52
39946221X-19170511,39
39946221X-19120723,40
39946221X-18941207,20
39946221X-19240425,79
39946221X-18500531,12
39946221X-18740808,16
39946221X-18720108,16
39946221X-18420204,12
39946221X-18950223,24
39946221X-18920901,24
39946221X-18800401,20
39946221X-18960104,28
39946221X-19190710,68
39946221X-18780305,16
39946221X-19171106,40
39946221X-19171211,32
39946221X-18920723,24
39946221X-18600820,16
39946221X-18721228,12
39946221X-19140815,20
39946221X-19050120,48
39946221X-18780617,20
39946221X-19190802,67
39946221X-19200126,52
39946221X-18701214,12
39946221X-18791208,16
39946221X-18750812,16
39946221X-19120329,64
39946221X-19111208,60
39946221X-19220805,60
39946221X-19110916,71
39946221X-18941027,28
39946221X-18720502,16
39946221X-18930629,24
39946221X-18381102,12
39946221X-19230413,35
39946221X-19100126,60
39946221X-18531212,16
39946221X-18590812,16
39946221X-19230412,48
39946221X-18660803,12
39946221X-18740309,20
39946221X-19010813,32
39946221X-18700107,16
39946221X-19080926,72
39946221X-19190906,32
39946221X-18800830,16
39946221X-19191128,132
39946221X-19141221,24
39946221X-18910615,32
39946221X-18390425,8
39946221X-18360916,16
39946221X-18930728,16
39946221X-19261018,62
39946221X-18440429,12
39946221X-18650913,20
39946221X-18900411,20
39946221X-18680731,16
39946221X-19050718,32
39946221X-19240823,60
39946221X-18900814,12
39946221X-18791114,24
39946221X-18860608,24
39946221X-18950510,24
39946221X-18910727,24
39946221X-18880908,20
39946221X-18341121,16
39946221X-18770802,16
39946221X-18900607,20
39946221X-18920706,20
39946221X-18600704,16
39946221X-19180815,28
39946221X-18670312,12
39946221X-18810915,20
39946221X-18941114,28
39946221X-18960806,24
39946221X-19100607,52
39946221X-18520220,16
39946221X-19110809,36
39946221X-18950926,32
39946221X-18930222,24
39946221X-18520503,12
39946221X-19180919,28
39946221X-18641111,24
39946221X-18491002,16
39946221X-19220624,60
39946221X-18741007,12
39946221X-19160922,40
39946221X-19210802,34
39946221X-18800823,16
39946221X-18340704,8
39946221X-19061205,52
39946221X-18890822,16
39946221X-18450107,12
39946221X-18941206,28
39946221X-19041017,48
39946221X-18730625,16
39946221X-19091015,79
39946221X-19040810,32
39946221X-18711220,12
39946221X-18350424,12
39946221X-18830825,20
39946221X-18431017,20
39946221X-19230929,24
39946221X-18360311,20
39946221X-18910102,40
