slub_id,seiten
18601010,20
19361027,43
18790206,16
18950614,24
19261020,59
18801126,24
19130403,44
19360103,16
19330518,37
19000515,32
18490109,12
18861202,24
19000807,24
18951106,36
19070219,52
19120518,71
19250506,96
18720704,12
18440531,12
19150929,39
19101207,48
19421208,12
19120621,43
18551109,24
18980311,40
18740616,16
19190621,59
18820502,20
19010223,40
19150618,36
18900208,20
18730814,12
19120927,66
19190506,48
18600730,16
18790226,16
18931020,28
18901125,36
19410724,12
19280202,51
19090904,64
18791103,28
18750313,16
19050623,40
18870217,24
18400623,12
18430512,12
19390504,43
19010815,24
19270421,43
18930704,20
19300603,52
19141022,36
18810725,16
19000615,32
18790419,16
18420930,16
19210801,43
19120525,80
19110621,47
18761111,20
18380724,12
19200925,72
19211015,79
18430428,16
18821016,24
18870107,20
19051114,68
18720824,16
19351001,51
18480204,8
19380325,42
19140603,55
18780903,20
19240319,71
18761018,16
19350525,36
19001002,44
19090302,56
18960513,28
19300920,65
19440315,16
18371017,16
18960922,40
19210713,56
19210212,52
19370709,16
19260330,60
19350724,18
18840801,16
19230829,24
18501112,24
18650512,16
19270304,47
19230721,48
19161213,52
18940305,36
19230518,36
19230928,26
19020717,24
18490720,12
18780307,16
18741111,20
18860116,20
19020215,44
19150909,32
19340806,12
19330620,27
18470505,4
19280224,47
18691015,16
18880308,28
18661231,16
18940915,36
18990708,32
18670514,8
18830216,20
18760210,16
18910113,24
18370627,12
19170821,39
18490831,12
18850718,20
19151207,47
19270408,44
19340127,43
19120607,47
19280507,55
19100507,68
18760531,16
19401105,45
19301105,52
19141019,28
18821116,24
19290723,28
19331028,42
18930812,16
19300913,58
18700131,12
18920211,24
19211105,76
18990220,28
19270616,44
19360821,20
18990119,32
19020611,32
18980413,32
18370404,12
18520518,8
19400614,19
19350603,19
19290706,49
18990930,44
19330117,35
19000505,36
18450923,16
18371020,12
18891113,32
19090611,60
19360928,34
19110406,56
18710215,12
19121207,72
19160124,24
19350612,15
19111110,91
18561107,20
19210131,60
19140901,40
18740709,12
18770911,12
19020705,36
18770428,20
19020510,48
18670809,12
19100428,52
19230522,32
19311019,23
18891211,28
19310226,35
18760915,16
19140914,28
19420507,12
19031012,44
18340718,8
19050629,44
18910812,20
18890928,28
18750724,16
18891018,31
19171023,28
18981026,40
19361106,35
18921125,32
19220612,63
18881112,24
18920808,24
18780313,20
18871020,24
19261112,75
18701224,8
19120124,48
18900324,24
19060302,44
19120928,95
18840904,24
18550903,16
18700226,12
19080219,48
19190424,64
18680622,12
18840223,20
18800522,20
19220214,68
18850328,20
18701022,12
19191003,63
19020828,32
19210528,63
19180903,24
18861103,36
19370927,41
18850112,20
18960122,24
19270316,60
18720117,16
18840925,20
19061128,60
19141208,52
18950516,24
18770917,40
18970512,28
18930706,24
18871015,24
19000412,36
18880310,20
18670412,16
19360624,19
18850629,20
19291122,84
18960211,24
19190828,31
19090922,60
19120909,51
19370922,26
18390628,12
19171017,36
18710725,12
19170615,36
19200414,76
18921123,32
18430518,8
18471026,20
18670311,12
19340807,20
18750802,24
18580604,20
19091005,72
18910525,32
18350522,16
18900613,16
19070909,60
18940127,24
18820301,20
18641116,20
18850713,20
19010524,32
19290806,35
18420304,20
19231003,26
19200308,56
18871209,24
19351026,48
19271101,65
19350223,35
18410907,12
18541129,20
19121028,75
18981231,36
18790812,12
18561010,20
18530119,12
19360418,27
18940404,20
19130927,72
18741224,16
19140907,39
19180207,28
18700908,8
18701102,16
19220722,40
18940516,24
19080410,56
19200110,60
19310401,30
18720419,14
18691022,20
18970513,28
18690807,12
19370201,19
19150105,36
18900121,16
18370512,8
18500917,20
18690802,16
18570527,20
19220207,28
19080103,44
18960316,24
18880911,20
18380216,12
19120829,63
18870329,20
18850311,32
18990518,28
18550124,12
18850828,16
18951205,32
19110411,64
19401205,41
18820427,20
19231105,8
19241004,75
18720521,16
18820717,16
19440513,16
19020305,36
19310120,38
19230704,48
18870624,20
18391129,16
18760418,12
19380603,19
19220316,60
18920401,32
19070624,43
18581029,16
18650505,20
18710608,12
19170709,28
19080804,36
18580113,16
19010708,28
19311229,29
18810604,16
19260505,31
18670709,8
19311210,29
18431208,16
18720930,20
19290504,50
18771207,20
19320604,28
18710927,16
19130731,28
18450414,12
19410212,28
19180911,28
19090329,48
18870208,24
18620219,16
19260807,36
19211007,53
19040413,32
18550627,8
18790802,16
18591205,20
18950808,16
19021201,56
19010327,52
19250512,56
19200107,48
19411013,10
19230727,31
19391009,23
18810308,20
19000829,24
19221113,79
18730405,12
18660831,16
19190124,56
19060228,44
19111019,70
19230803,47
19080521,40
19220608,60
19380201,35
19090805,40
18791125,24
19110619,52
18681114,16
18731020,16
18881207,24
18851030,32
18921025,36
18561114,20
19100113,56
19250806,43
18840307,20
18660813,12
19420424,12
18430214,16
19130918,55
18750222,16
19190509,56
18601121,20
19440205,20
19090410,52
18910407,20
18780506,16
19360626,20
18730108,16
18680723,12
18930103,24
18900711,16
19030302,44
18760911,16
19171112,36
18771023,16
18730917,16
18551001,16
18470803,20
18680518,12
19180917,40
18830620,20
19440216,20
19400304,27
19210720,48
18740919,20
18910909,28
19300325,47
19340503,19
18820610,16
18670624,12
19171011,32
18961207,32
19360429,33
18690219,16
18890604,20
19090102,80
19300328,53
19040305,48
19100528,56
18860320,28
18950814,16
19351228,20
18980803,36
19200309,48
18960804,24
19211111,81
18401002,16
19300816,52
19360311,34
19281026,69
19370409,19
19301016,58
18701111,16
19010309,48
19101003,52
18541101,12
18771024,16
19240422,95
19230706,32
19180320,36
19250604,72
18910424,20
19410423,12
19200903,48
19350822,20
19320726,20
19070925,52
18700405,16
18880607,20
18531118,16
18780116,12
19200214,72
18650118,20
19030414,40
18450307,16
18371121,16
18950105,24
18950802,16
18600508,12
19281208,74
18651103,20
18970325,28
18400807,16
18930920,32
18960924,32
19051005,52
19080630,56
18710705,8
18380406,16
18641017,20
18540512,12
19160919,43
19310804,19
19090213,72
18931030,36
19280128,46
18620205,20
18820510,20
18481226,8
18890518,24
19210527,51
18950201,28
19290513,27
19070726,32
19300331,34
18850812,20
19100521,60
18810531,16
18790425,20
18890329,24
19380707,20
18891112,31
18730310,16
19370114,19
18831015,24
18470226,16
19011202,40
19080828,44
19080522,40
19310724,20
19170907,43
18560319,16
18741014,16
19180822,24
19140408,63
18750820,16
18830328,24
19330506,27
19020612,28
19240502,63
18950716,20
19270104,35
19041112,68
19400229,19
19300505,35
18940601,32
18841020,24
18450819,8
19261127,96
19201223,24
18700307,20
19261025,71
18710508,16
19171219,24
19331114,40
19311214,20
19360627,35
19071029,64
19260415,51
18570617,16
18500730,16
18690427,16
18790521,24
19080225,56
19211213,64
18930708,16
18400529,8
18980810,24
18381009,16
19040723,36
18680905,12
19061113,76
18370908,12
18941228,20
18631016,20
18730506,12
19370218,34
19370708,20
18750123,16
19350709,20
18750701,20
18841017,24
18730317,20
18680808,12
18960811,24
18570209,16
18770131,16
18740604,12
19291118,64
19340223,25
19200619,68
19160516,51
18860927,28
19200913,47
19180516,36
18820203,16
19161004,36
19210316,64
18760122,16
18790130,16
18760726,16
19230615,36
18670509,8
18911202,28
18880726,16
18710602,12
18851104,32
18770127,16
19030226,36
19400621,19
19401112,40
19261016,88
18601017,20
19220520,56
18980629,28
18920128,24
18410813,12
18551128,20
19270531,49
18820128,20
18920407,28
18851212,20
18870224,20
18910813,16
19181009,44
19171215,20
18960402,24
18950918,32
19020124,40
18670102,12
19040518,44
18371117,16
19340328,20
19200105,52
18590708,16
19280208,43
19160316,32
19310213,27
19051221,20
19301027,41
18890205,16
19090420,59
18500806,16
19170720,36
18830913,16
18750101,2
18570629,12
18840923,24
19060507,44
18470827,8
19360306,35
18871221,16
18810926,24
18890514,24
19040921,44
19021122,52
19151130,52
18820422,16
18541220,16
18990428,32
18450620,12
19290209,43
19400326,27
19240314,55
18840129,16
18711025,20
19010711,24
19350316,43
18970630,28
18820123,20
18681105,16
18550425,8
18680606,12
19010730,20
19130311,51
19360603,20
18711222,12
18830924,24
19360731,11
19210711,44
18920422,28
18770706,16
19121016,83
18840227,24
19140810,20
18700315,16
19040127,40
19230129,36
18741020,16
19330419,34
19340809,19
19440115,16
19050707,32
19020322,48
19240717,32
19231207,39
19100618,56
18911121,28
18760523,12
19370512,20
18951223,12
18880919,24
19061107,56
19150903,32
18601126,20
18891010,20
19300829,40
19270709,52
19350110,24
19330327,27
18531123,24
19050713,32
19340705,27
18380907,12
19050317,40
18940209,20
18540612,16
19300509,39
19330726,19
18610104,12
18790613,20
18870726,28
18680502,12
19120208,84
19231117,32
18690621,12
18961224,20
18620113,16
18450419,8
19110215,52
18620307,16
19300718,27
18920730,20
18680728,8
19070916,56
18341017,12
18870415,20
18550926,12
19001211,40
18620723,12
18740409,16
19140701,43
19011102,76
18621229,16
18950712,20
18781105,24
18410903,16
18801014,20
18491204,20
18820126,20
18920125,32
19370206,36
18710228,12
18640729,16
19010511,68
19100822,40
19330701,31
19050817,32
19401004,19
18830308,20
19350315,27
18820421,20
19130904,48
19071114,64
18841206,20
18621119,20
19111212,60
18370228,12
18820830,24
19000707,32
19140225,39
18780301,24
18630318,16
18870712,12
18900430,24
19331219,24
18870114,24
19060606,40
19000518,28
19210706,48
19360310,43
19160531,43
18730605,12
19250820,56
18891105,32
18760328,16
18431226,8
19440223,20
19270407,55
18760621,12
18450124,8
19290413,75
19400411,21
19000522,36
18800526,16
18991003,43
19141009,32
19360527,28
19040815,28
19400102,16
18680331,8
18820619,20
18810827,20
18990927,36
18890904,16
19090402,52
18991223,24
18720115,16
19280319,44
18451226,8
19320715,20
19051128,60
19140120,48
18890527,28
18770208,16
18940126,24
18480901,12
18780101,58
19160725,36
18940123,24
18961027,40
18800723,12
18820708,16
19100404,44
19140918,23
19130705,35
19051118,72
19160327,36
18931026,36
19051020,52
19290419,46
18891219,16
18990526,28
19281214,39
18780816,16
18781207,20
19380321,30
18550518,12
18841027,24
18990624,32
19260705,27
18470917,20
18591130,16
18430613,12
18950419,12
18960220,28
18550509,8
19090413,60
19280912,65
18870212,28
19031121,56
19140630,40
18950311,28
19030131,44
19021027,48
19301017,49
18820911,20
19080224,48
18790806,16
19110303,52
19010628,36
18530725,12
19370729,19
19090728,36
19050227,48
19240402,75
18940620,20
19100523,52
19231022,16
18530921,12
19110812,36
19080407,52
19231018,24
19330511,27
18741026,20
19301001,43
19311112,35
19290322,43
19201203,95
18710210,12
18490119,12
19060719,36
18550514,8
18951123,32
19140827,27
18891118,36
18690224,12
19230507,36
18820411,20
19110731,28
19170703,32
18731112,16
19360520,33
18910108,28
18990606,32
18770608,20
19370507,27
19341107,36
19441125,16
18780402,16
18930419,20
18430926,20
19360808,26
19060224,52
19130411,59
18530428,8
19280301,69
19410307,20
18890425,20
18870526,24
18580426,12
19011109,50
19060330,44
18750713,12
19161012,43
18730530,16
19131220,32
18800512,16
19150914,43
18881020,24
19140127,51
19260504,52
19000315,36
18900424,24
19040505,40
18490529,8
18401120,12
18860607,24
19080902,40
19110930,92
18831101,24
19280906,43
19370309,43
18960116,28
19201124,113
19420206,12
18761030,20
1926010101,54
18380306,12
18921112,32
18700518,12
19321108,35
18820612,20
18341128,12
19230813,40
18541115,16
18710821,16
18830526,20
19330206,20
18370606,12
18480201,20
19330522,20
19180403,40
18400630,16
19060201,44
19171029,24
19250817,40
18870811,16
18601210,16
18801021,24
18770315,16
18870129,24
19190423,44
18750306,16
19250813,51
18970503,40
18800605,20
18771015,20
18760802,16
18381127,12
19270927,65
19340222,31
18680829,12
19240813,40
18360219,12
19361005,48
19370603,19
19040129,40
19000619,28
19151122,47
19291114,65
1937042401,169
18630320,20
18920721,24
19160306,36
18441105,20
18670718,8
19300211,46
19180702,28
19291008,52
18790107,12
18601214,20
18820208,20
18540306,16
18911223,20
18791224,12
19290424,47
19020201,48
18830619,16
19060827,40
18750526,16
18690724,16
19040308,40
19081026,56
19280705,32
19080922,72
18760307,12
18730515,12
19100520,56
18820922,16
19060207,40
18560716,16
19321022,58
18540410,12
19090405,52
18890918,20
18840815,20
18670329,16
18810930,20
18450204,12
18480215,20
19150406,32
18760529,16
19010715,32
19410521,12
19330429,56
18920909,24
19320819,11
19250120,83
19220808,40
18610909,24
18590521,8
18860322,28
19380318,31
19280727,27
18900215,28
18850727,20
19241126,109
19230618,56
18721203,16
18741123,24
18680610,12
18670810,8
19040623,44
19020315,40
19011125,44
19090504,56
18910901,24
18990223,32
19171003,24
19020809,36
19370222,19
18830220,20
18410917,12
19180906,32
19350302,45
18920915,32
19160508,47
19400708,16
18820607,16
19340116,34
19120611,59
19260121,51
19090505,56
18720127,16
19371230,20
19140105,55
19400429,16
18940718,20
19380705,20
18850528,20
19100827,56
19111027,83
19330324,27
18430602,16
19010402,32
18880605,24
18680529,12
18950710,16
19420216,12
18580716,20
18600801,12
18820304,16
19090423,52
19410116,20
18941215,24
19280427,46
19191010,67
18810112,20
18600411,24
18541030,16
18960324,28
19020107,36
18890125,20
18840901,20
18630522,20
19270201,67
18880314,28
19410502,16
19330704,20
18740504,16
19231107,8
19040709,44
19110208,48
18761202,20
18930118,24
19370918,65
18560430,12
18990616,36
18830117,20
19270729,32
19261116,102
19060730,36
19100316,44
18740105,16
18991123,44
19291004,67
19181014,32
19120812,44
19020623,32
19120705,40
19410605,16
19070917,52
18810618,20
18580402,12
18620716,16
19010504,40
19130823,47
19220128,75
18870122,20
18550122,16
18911010,28
18650901,20
18731126,20
18650220,20
18340801,12
18891227,12
18961019,36
19321223,12
18920129,20
18651027,20
19310520,41
18900930,28
18870428,24
18820916,20
18961012,28
18440402,24
19240112,31
18470528,8
19031017,60
18560201,16
19051024,68
19121205,56
18611018,20
19230621,55
18801223,12
18901208,32
18890628,16
18730804,12
18850430,24
19400917,35
18821102,28
19070819,40
19400812,20
18630724,16
19260226,62
18750208,16
19041022,64
19060406,44
18770308,16
19080220,52
18690101,42
19070830,44
19250917,79
18830623,16
19010429,40
18481222,12
18890925,20
19130308,36
19270714,48
18440524,20
18941003,28
18700701,16
18600330,20
18911110,32
19191230,52
19360205,27
18770808,12
19240718,40
18790626,16
18910122,24
19071216,44
18661010,16
19030116,32
18950108,24
19081202,60
19161201,67
18610513,8
19410227,22
19140707,40
18801213,20
19181209,52
18490724,16
19130130,48
18760913,16
18790210,20
18791025,24
18680222,8
18690531,12
19200426,76
19350116,22
18590909,20
19040119,52
19360806,22
19210826,39
19031102,64
18740918,16
19201027,67
19000116,36
19200218,76
19000804,36
19170420,36
19270331,52
19230421,96
19370902,27
19080130,44
18880803,16
18460407,16
19360824,19
18891003,20
18730409,16
18641007,24
19210412,63
19171004,28
18780122,16
18700830,8
18590829,16
18761110,20
19101230,48
19270103,48
18880713,20
18610916,20
18770728,16
18470806,12
18770515,16
19150519,31
19401022,37
19200128,60
18771112,20
19080302,48
19050715,40
18851118,32
19140309,47
18981217,24
18611025,24
19250922,72
19000507,32
18850401,24
18740910,16
19410417,24
19050703,40
19360729,20
18700524,16
18690303,16
19180328,28
19370426,28
19160209,31
18840530,16
19290402,39
18600220,20
18870613,20
19290426,43
19270422,43
18431107,20
19001217,24
19280831,31
18920913,24
19310709,20
18741107,20
18761021,16
19080904,56
18670802,8
19080813,36
18880630,20
19370607,12
19121219,36
19340505,28
19240519,60
19391124,58
19380316,29
18700406,12
18630610,16
19101227,44
18600516,20
18670119,8
18791119,24
18840614,20
19350806,19
18730331,16
18831120,24
18860719,24
18590701,20
19290417,36
19421229,12
19190410,60
18841213,16
19060713,32
18670328,12
19211223,36
19170417,44
19111010,88
19191029,91
18790708,16
18640101,44
18940723,20
18820731,16
18531003,12
19240917,59
19000914,36
18980429,40
18801211,20
18760223,16
18941221,12
18610603,12
18600416,12
19170806,28
18980315,36
19381008,42
19420515,12
18970920,36
19080722,32
19400408,27
18581011,16
19210408,40
19360121,35
18500723,16
19280207,54
18930914,28
18750529,16
18581231,16
18670118,12
19100326,68
18880525,20
18960521,36
18561119,16
18620908,20
18611120,20
19310828,20
19210506,39
18930824,20
19191216,59
19051018,32
19150605,32
18960401,28
18530803,12
18580115,16
19080519,44
18991212,36
19351126,46
18960123,28
18860930,24
18730801,16
18940103,24
19300306,39
18760208,12
19031224,24
18790625,16
18950725,20
19110904,56
18620425,24
18980701,32
18570211,16
19040226,48
19130829,47
18380517,4
19220830,60
18940703,24
19191111,71
18390809,12
19010116,44
18661224,16
18461016,12
19190616,35
18810905,24
18730904,12
19141211,47
19040507,52
19051202,60
19160203,36
18430120,16
18780319,16
19081112,72
19220307,60
19070702,48
18810517,16
18630128,16
18870713,20
19190926,59
18660808,16
18871107,28
18811114,28
19090419,52
19140327,47
19380329,58
19070426,48
18540703,12
18800415,16
18680417,12
19060206,52
18490502,4
18920409,28
18680925,12
18370609,16
19280314,47
18930114,32
19270819,35
19420407,12
18830120,20
18710613,12
18690525,12
19320630,20
18860311,24
18770613,20
18610208,24
19271231,40
19040112,52
19161019,43
19340419,50
19440610,16
19250227,71
19030430,40
18770221,16
19060423,44
19100509,48
19401207,44
18730130,16
18951224,12
18831012,24
18890330,20
19080124,44
19401126,43
18780628,16
18740420,16
18791029,24
18870128,20
19110727,32
18980618,36
18740519,16
18941208,24
18800726,12
19020327,32
19121125,71
18620623,16
18730121,12
18590304,24
18661219,16
19261230,32
18651227,16
19060226,40
18921219,24
19210622,44
19250204,48
18830712,16
18900425,20
19280628,36
18870201,24
18770627,16
18680321,12
18650106,12
19240128,40
19170214,44
18680110,16
18861011,28
18390426,8
18441101,20
19061203,52
19010521,32
18621029,16
18840918,20
19120129,60
19400829,20
18831115,24
18910926,28
18850608,20
19170815,35
18440607,16
19080626,58
18750118,16
18841030,24
19060317,48
18920119,24
19260108,40
18540520,4
18800507,16
19050520,52
19190630,43
19300510,61
19280526,50
18621022,20
18991102,44
19360530,28
19400124,19
18540707,16
18900410,20
19090618,52
19330602,20
18790403,16
19290817,35
18881231,16
19090819,44
19370722,12
18830116,16
18611202,24
18890321,20
19330214,28
18840702,16
18940917,28
19240327,75
18750615,16
18590713,8
18920923,28
18920920,24
18920206,20
19170818,31
18880913,20
18860222,20
19030417,32
19050415,48
18860429,20
18830608,20
19330320,27
18690522,12
18940327,28
19400321,27
18771018,20
19410904,12
19110606,40
18870525,24
19011106,44
19070313,40
19220424,48
18821017,20
18700601,16
19070422,40
18500416,16
19340119,22
19180508,36
19071224,32
18740122,20
19371022,35
19331102,57
19030609,36
19040502,36
19330404,36
19270510,67
19370726,12
19401018,28
18631023,24
18770929,20
18930418,24
18780312,16
18860602,28
18741119,24
19140205,48
19370622,28
19410124,20
18670828,8
19290507,44
18861014,24
18810924,24
19140905,28
18970616,24
18940810,24
18720105,16
18901119,28
18771205,20
19350713,28
18390816,16
18911105,36
18460303,12
19320720,12
18960408,28
19351221,19
19050620,48
19041014,44
18960420,28
19010830,34
19361204,19
18890802,20
19131111,75
18600404,16
18780814,16
19161013,44
19220607,51
18780704,16
19081110,84
19141230,20
19281221,19
18860406,20
18960120,20
19330721,12
18670820,12
19151015,44
18631111,20
18920307,32
18690705,16
18930811,20
18921109,28
18550822,8
19330124,27
18780808,12
19011130,44
18721001,16
18880515,24
18970403,36
19200629,56
18760129,16
19140227,48
19280913,49
18971029,40
19240627,52
18401229,8
19090206,56
18740529,16
19130115,50
19111025,66
19370108,15
18680918,16
19010701,40
18680817,16
18650522,12
19271118,86
19150722,31
19230124,40
19300524,53
18800408,16
18760509,16
19150811,35
18490505,4
19350521,28
18770621,20
19070924,62
19440125,12
18920830,24
18920601,28
19361107,51
18960617,24
18620530,16
18941009,32
18580315,16
19121026,95
19220112,52
18580219,16
18550914,20
18780709,16
18721003,16
18951207,32
18531028,20
19050822,36
18360527,12
18440506,8
19260607,24
19340512,28
19081012,72
18700223,12
18700723,12
18941231,16
18951220,12
18940811,20
19200907,55
18771201,24
18740202,20
18780930,20
18830630,16
19300530,27
18410525,12
18760427,16
19041214,36
18841129,28
18741209,16
19350902,19
18820828,20
18410202,12
19200312,68
19380326,45
18740330,16
19400404,23
18590729,20
18761019,20
19140202,41
19230113,57
18730326,20
18610213,12
18951014,28
18870610,24
19060427,36
19100718,40
18730529,16
18960926,36
19330606,28
18930429,28
18501122,8
18870402,24
19230323,39
18570330,16
19010705,32
18371212,16
18830108,20
18790326,16
18820428,24
18880405,20
18970507,36
18391224,16
19080928,48
18490420,12
19260702,44
19010807,20
18851007,36
19021124,44
18900919,24
19150323,44
19060321,44
19250815,60
18810709,20
19330729,33
18940423,20
18720622,20
18650215,16
19080213,56
18901223,24
18811008,24
18830510,20
18841021,24
18850924,24
18961112,40
19100301,60
18870704,20
19380502,24
19300630,19
18620411,16
18461229,12
18821011,24
19051212,40
19061224,24
19211104,62
19160513,74
18970306,36
18900710,20
18870914,24
18820527,20
18390910,16
18410126,12
19110508,52
18880203,20
19030921,48
19070919,76
19020927,58
19310320,43
18741009,20
18770607,16
18940616,24
18861206,28
19230423,63
19050501,44
19020715,28
18780919,20
18741212,16
18620604,16
19010424,40
18990422,32
18631109,28
19400722,12
19171025,28
18930509,24
19060616,48
19270917,70
19030617,32
19160221,39
18420927,16
19150707,24
18950831,24
18730503,16
18450520,16
18791014,20
19341203,43
18980912,32
18550725,12
19070619,36
18860619,24
18381109,16
18390705,8
18710211,12
18531230,16
18570622,16
19171204,32
18891014,28
18920604,24
18800420,20
18931010,24
19060829,36
19350517,19
19350821,35
19090218,52
19270223,36
19311012,31
18781005,16
18990512,36
19030319,40
18771124,24
19360829,26
18750514,20
18690209,12
19400406,44
18900517,20
18820519,20
18891026,28
19211224,28
18811026,28
18860728,20
18930925,36
19241211,77
19270113,44
19110523,68
18770915,20
19080208,52
18690609,12
18500504,4
18641118,20
19110408,68
18670903,8
19210414,48
18930612,24
18930220,24
19290921,59
19180527,28
18810929,24
18901105,32
19410821,12
19011029,48
19160803,24
19211017,63
19350105,20
18890312,20
19040303,44
19200203,68
18650809,16
18691210,20
19230328,43
19360511,35
19050919,44
18970312,32
18860102,28
19120822,44
18910526,20
18720629,12
19311116,35
18760511,16
18560227,16
18671227,8
19320427,19
18940720,24
19070918,60
18880221,20
18920716,20
19300515,51
19260904,43
19230504,28
18921122,40
19240707,44
19150301,40
19271018,79
18860105,16
18970816,28
19410314,25
19051216,36
19330731,11
19361030,51
19340207,19
19400704,16
19320927,43
18720214,16
18400804,12
18850512,20
19341220,12
19160811,28
19210126,67
18760406,16
18840724,16
19040324,36
18931216,28
18721218,16
19410111,28
18760727,12
18540605,8
19330616,20
18770509,16
19261130,84
19060129,44
18750419,16
19310718,19
18911103,40
18790102,16
19140723,28
18830713,16
18490417,12
19080317,56
19230531,52
18801016,20
19280622,35
19120418,68
19340122,18
19231008,24
19050313,44
18611127,24
19350704,19
19020520,32
18970727,20
19210618,64
19070606,48
19330421,19
18401113,20
18550917,16
19130724,32
18790426,16
19300422,35
19071022,72
19080206,52
19240507,71
19260413,59
18820622,20
19321015,43
18770926,20
18761121,20
19300702,24
19400824,28
18710908,16
18820601,20
19140807,16
19040429,48
18930131,24
18710629,12
18920316,24
18501022,20
18590520,16
18700610,16
18960730,28
19291112,105
18420510,12
18760330,16
18950718,24
19360307,34
18580428,8
18361209,24
19080118,60
18820526,20
18940526,28
18600914,20
19220718,48
18900128,20
19080613,48
18690617,12
19010816,32
19240322,75
19110614,48
18800429,16
18940705,24
19101004,64
18450826,12
18980726,20
19270902,44
18941013,28
19331116,46
19130318,47
19290909,50
19000705,28
18560411,16
19061123,76
18850417,20
19280615,44
18990408,36
18780118,16
18900829,20
18380918,16
18981115,52
18420531,16
18671026,12
18990717,24
19340721,27
19140213,44
19000627,28
19410630,12
18890328,20
19040114,36
19231013,32
18791115,24
19060530,52
18860204,20
18670213,12
19341218,21
19050320,48
19180330,36
19070518,52
19020804,28
19330801,23
18910930,32
18691020,12
18850801,16
18681003,12
18950613,28
18921130,26
19340824,16
19360724,11
19370604,15
18970417,44
19201208,100
19371108,42
19261201,65
19340426,36
18790222,16
18870112,24
19030130,36
18790117,16
18840211,20
18900418,20
19290927,51
19321013,48
19220802,52
18790614,20
19091002,72
19091106,96
19380330,43
18740807,16
18760303,20
19300709,16
19190911,43
18981230,24
19400925,36
19330315,19
18730207,16
18860323,20
18731108,16
19320109,32
18600309,16
19310522,35
19180823,28
18761128,20
18881002,48
18820626,20
18950916,24
18600518,16
19190315,48
19210914,59
18941227,16
19320509,19
18720815,12
19351106,38
19000406,36
19240121,43
18720802,16
18720129,16
19310219,44
18900211,16
19300624,43
18840717,16
18460320,12
18400526,12
19110808,40
18910427,28
18680504,12
18980819,20
18870908,24
19300607,43
18980827,24
19280609,42
19320219,36
19330902,20
19190912,60
19190414,48
18760415,12
19270907,27
19231218,43
19301125,52
19411216,16
19410627,12
19051016,52
18800629,12
18400121,16
19121122,75
18720706,16
18680224,12
19170825,44
18660711,12
19190705,47
18790214,16
19250513,99
19401115,36
19290225,47
18831215,20
19180531,28
19270711,28
19270528,59
18761123,24
18581027,20
18830927,20
18610610,16
18910226,28
18930421,28
19420430,12
19290422,24
18410119,8
19170430,72
19110629,38
18760612,16
18730123,20
18841202,24
18360429,16
18761107,16
19350328,36
18910808,20
19120115,48
19091224,24
18600316,16
19020721,32
19380819,31
18381113,16
19150729,32
19040721,32
19270205,64
18951116,40
18711111,20
18730728,16
18350904,12
19270723,36
18710811,16
18480515,8
18980831,20
18720309,16
18840401,16
18961028,36
18530415,18
19370810,16
18380518,4
19280802,28
18871103,24
19280306,62
19400202,27
19331118,54
18710324,16
18480822,12
19321128,43
18891207,28
18721214,16
18410101,20
18770705,16
19351016,31
18740721,8
18960128,24
18911123,32
19330508,29
18971229,20
18830921,20
19070429,48
18410223,16
19390216,35
19070814,40
18661121,20
19300109,28
18730826,16
18400424,12
18710426,12
19191223,44
19200427,48
19370830,20
18590519,8
18600606,16
19190215,48
19360608,20
18910731,20
19010828,20
19201006,68
18410511,4
19091209,56
19020513,36
18491102,16
18701005,8
19010725,24
18780125,16
19080309,44
18810411,16
19341122,43
19100421,56
19050826,48
18860524,24
18491019,12
18780625,16
19101122,92
18890112,28
19320201,27
19000606,32
19300103,29
18570508,16
18760126,16
18400612,8
18430508,36
19100624,48
19130113,40
19050810,32
18680212,8
19270826,42
18850204,16
18721216,16
18391029,16
18340627,12
18940509,20
19241027,112
18960515,28
19050327,40
19020130,36
18821027,20
18831008,20
18960530,28
18900415,24
19170104,31
18910609,24
19300424,32
18730521,16
18880109,28
18810210,20
18411210,16
18670415,12
18960409,20
18690322,16
18750417,20
19300329,49
19340831,20
18930531,20
18860924,24
19300722,40
19150601,36
18620314,16
19311003,42
19351005,47
18710721,16
18410820,12
18930915,36
19280416,35
18860727,24
19060926,48
18801122,24
19270913,51
18810211,16
18930801,20
18950928,28
18680908,8
19180525,36
19201118,99
18770824,16
18990121,44
18900206,20
19251219,40
19310811,12
18541229,20
18581006,16
19090306,64
19140908,36
18700531,20
19231120,32
18600229,16
18580416,16
19371103,43
19410120,27
19230102,44
18881214,16
19090215,60
19370123,28
19020502,32
19120803,47
19060525,48
18450725,12
18740814,16
18951121,36
19270323,59
18690804,12
18690607,16
19180608,28
18740630,16
19340616,31
19340525,12
19280531,43
18891009,24
19300213,57
19361120,59
18620917,16
19050118,32
19070812,36
19200301,72
19370605,28
18980723,24
19190624,55
18790113,16
19130402,68
18981227,24
18700924,12
19070316,48
18851208,20
18950517,24
18940424,28
18530914,12
18460929,16
18700725,12
18790124,16
18921203,41
18520427,20
18851027,24
18520601,12
19080313,52
18681123,16
18770801,16
18740903,20
19331229,12
18861207,28
18780314,16
18420208,16
19010401,40
18830613,20
19191215,55
18761016,16
19291028,50
19231010,16
19360104,23
19400316,27
19000907,32
18930422,24
18720531,16
19360319,35
18790718,16
18370905,12
